gene_id	chromosome	start	end	gene_name
ENSG00000173801	17	39775692	39943183	JUP
ENSG00000214514	17	39782579	39796451	KRT42P
ENSG00000173812	17	39845137	39848920	EIF1
ENSG00000184502	17	39868578	39872221	GAST
ENSG00000173805	17	39873994	39890896	HAP1
ENSG00000201920	17	39874406	39874512	RNA5SP442
ENSG00000239542	17	39886381	39886657	RN7SL399P
ENSG00000141696	17	39958199	39968856	LEPREL4
ENSG00000141756	17	39968932	39979465	FKBP10
ENSG00000141698	17	39981335	39992523	NT5C3B
ENSG00000161594	17	39991937	40004636	KLHL10
ENSG00000263830	17	39993316	39993580	RN7SL871P
ENSG00000259623	17	40004770	40007699	RP11-156E6.1
ENSG00000178502	17	40009797	40021684	KLHL11
ENSG00000131473	17	40023161	40086795	ACLY
ENSG00000204815	17	40086888	40117648	TTC25
ENSG00000173786	17	40118759	40129749	CNP
ENSG00000168259	17	40128451	40173394	DNAJC7
ENSG00000168256	17	40163400	40177659	NKIRAS2
ENSG00000187595	17	40177594	40217383	ZNF385C
ENSG00000270010	17	40190250	40190752	CTD-2132N18.4
ENSG00000267221	17	40192731	40195135	CTD-2132N18.2
ENSG00000108771	17	40253422	40264751	DHX58
ENSG00000108773	17	40265126	40273376	KAT2A
ENSG00000267261	17	40271692	40306934	CTD-2132N18.3
ENSG00000197723	17	40274756	40275371	HSPB9
ENSG00000108774	17	40276994	40307035	RAB5C
ENSG00000267658	17	40306618	40307990	RP11-358B23.1
ENSG00000089558	17	40308909	40333296	KCNH4
ENSG00000161610	17	40336078	40337470	HCRT
ENSG00000167925	17	40340817	40346531	GHDC
ENSG00000173757	17	40351186	40428725	STAT5B
ENSG00000267758	17	40420605	40421825	RP11-358B23.5
ENSG00000236194	17	40422535	40424701	AC003104.1
ENSG00000126561	17	40439565	40463961	STAT5A
ENSG00000168610	17	40465342	40540586	STAT3
ENSG00000221020	17	40551027	40551109	AC107993.1
ENSG00000177469	17	40554470	40575535	PTRF
ENSG00000238704	17	40592216	40592277	RNU7-97P
ENSG00000033627	17	40610862	40674629	ATP6V0A1
ENSG00000264314	17	40646791	40646848	MIR548AT
ENSG00000267222	17	40647885	40648568	RP11-194N12.2
ENSG00000267632	17	40661802	40663537	RP11-400F19.18
ENSG00000265611	17	40666206	40666325	MIR5010
ENSG00000256929	17	40673736	40674065	AC067852.1
ENSG00000267185	17	40685550	40686027	PTP4A2P1
ENSG00000108784	17	40688190	40696467	NAGLU
ENSG00000266929	17	40688528	40714080	RP11-400F19.8
ENSG00000108785	17	40698782	40700724	HSD17B1P1
ENSG00000108786	17	40701232	40707231	HSD17B1
ENSG00000266962	17	40704456	40706766	RP11-400F19.6
ENSG00000068120	17	40713485	40718295	COASY
ENSG00000108788	17	40719086	40725257	MLX
ENSG00000131470	17	40724333	40729849	PSMC3IP
ENSG00000141699	17	40731531	40762641	FAM134C
ENSG00000131462	17	40761694	40767252	TUBG1
ENSG00000267189	17	40799852	40800161	ATP5LP7
ENSG00000267132	17	40800196	40800756	HMGB3P27
ENSG00000037042	17	40811323	40819024	TUBG2
ENSG00000068137	17	40819932	40829048	PLEKHH3
ENSG00000184451	17	40830907	40835935	CCR10
ENSG00000267042	17	40831981	40834038	CTD-3193K9.4
ENSG00000108797	17	40834631	40851832	CNTNAP1
ENSG00000267765	17	40835205	40851484	CTD-3193K9.3
ENSG00000108799	17	40852293	40897071	EZH1
ENSG00000239671	17	40866317	40866661	CTD-3193K9.1
ENSG00000214578	17	40904898	40905817	HMGN2P15
ENSG00000197291	17	40905932	40913275	RAMP2-AS1
ENSG00000131477	17	40910465	40915059	RAMP2
ENSG00000131475	17	40925454	40931617	VPS25
ENSG00000126562	17	40932696	40948954	WNK4
ENSG00000183978	17	40947165	40950722	COA3
ENSG00000176563	17	40950810	40963605	CNTD1
ENSG00000126581	17	40962152	40985367	BECN1
ENSG00000131467	17	40976402	40995774	PSME3
ENSG00000131480	17	40996617	41002724	AOC2
ENSG00000131471	17	41003201	41010147	AOC3
ENSG00000260105	17	41017939	41026386	AOC4P
ENSG00000213373	17	41026687	41050751	LINC00671
ENSG00000252039	17	41043355	41043452	RNU6-287P
ENSG00000131482	17	41052814	41065386	G6PC
ENSG00000200510	17	41084865	41084959	RNY4P2
ENSG00000212149	17	41092592	41092719	SNORA40
ENSG00000266967	17	41102543	41116515	AARSD1
ENSG00000108825	17	41102543	41132545	PTGES3L-AARSD1
ENSG00000267060	17	41120105	41132545	PTGES3L
ENSG00000267230	17	41127706	41129292	RP11-376M2.2
ENSG00000198863	17	41132582	41145707	RUNDC1
ENSG00000200127	17	41149933	41150024	Y_RNA
ENSG00000131469	17	41150290	41154976	RPL27
ENSG00000068079	17	41158742	41166473	IFI35
ENSG00000108828	17	41166622	41177140	VAT1
ENSG00000108830	17	41177258	41184057	RND2
ENSG00000267267	17	41181274	41184051	CTD-3199J23.4
ENSG00000012048	17	41196312	41277500	BRCA1
ENSG00000240828	17	41231319	41231797	RPL21P4
ENSG00000198496	17	41277627	41305688	NBR2
ENSG00000267681	17	41296973	41297272	CTD-3199J23.6
ENSG00000267002	17	41316200	41322420	RP11-242D8.1
ENSG00000267595	17	41320187	41320266	RP11-242D8.2
ENSG00000267340	17	41321897	41322094	RP11-242D8.3
ENSG00000188554	17	41322498	41363708	NBR1
ENSG00000184988	17	41363854	41372061	TMEM106A
ENSG00000236383	17	41368960	41383338	LINC00854
ENSG00000188825	17	41447213	41466567	LINC00910
ENSG00000252882	17	41473361	41473459	RNU6-1137P
ENSG00000175906	17	41476327	41478505	ARL4D
ENSG00000251763	17	41489795	41489898	RNU6-470P
ENSG00000267151	17	41522075	41528568	MIR2117
ENSG00000252279	17	41522875	41522981	RNU6-406P
ENSG00000252729	17	41550953	41551058	RNU6-971P
ENSG00000237888	17	41553566	41554033	AC087650.1
ENSG00000067596	17	41561233	41621831	DHX8
ENSG00000175832	17	41605212	41656988	ETV4
ENSG00000267747	17	41622153	41687706	RP11-392O1.4
ENSG00000005102	17	41717756	41739322	MEOX1
ENSG00000267440	17	41757641	41783252	CTC-501O10.1
ENSG00000267253	17	41795682	41797804	RP11-209M4.1
ENSG00000215964	17	41825568	41825631	AC055813.1
ENSG00000167941	17	41831099	41836156	SOST
ENSG00000108861	17	41843489	41856356	DUSP3
ENSG00000231256	17	41857803	41864980	C17orf105
ENSG00000267604	17	41860172	41862050	RP5-905N1.2
ENSG00000161647	17	41878167	41910538	MPP3
ENSG00000161649	17	41924516	41940997	CD300LG
ENSG00000108852	17	41952725	41987068	MPP2
ENSG00000267166	17	41991801	42000369	RP11-527L4.5
ENSG00000267496	17	41994576	41995326	FAM215A
ENSG00000267420	17	42004931	42009990	RP11-527L4.6
ENSG00000261514	17	42015731	42016327	RP11-527L4.2
ENSG00000108849	17	42018172	42019836	PPY
ENSG00000131096	17	42030106	42081837	PYY
ENSG00000161653	17	42081914	42086431	NAGS
ENSG00000091947	17	42088556	42101314	TMEM101
ENSG00000221044	17	42102389	42102591	U3
ENSG00000161654	17	42112003	42144987	LSM12
ENSG00000141349	17	42148103	42153709	G6PC3
ENSG00000108840	17	42154114	42201070	HDAC5
ENSG00000267638	17	42193280	42197963	RP11-546M21.6
ENSG00000212446	17	42213251	42213357	RNU6-131P
ENSG00000125319	17	42219274	42239844	C17orf53
ENSG00000161664	17	42247815	42256451	ASB16
ENSG00000267080	17	42253341	42264085	ASB16-AS1
ENSG00000168591	17	42264338	42269099	TMUB2
ENSG00000087152	17	42269173	42277481	ATXN7L3
ENSG00000267394	17	42276250	42293933	CTB-175E5.7
ENSG00000108312	17	42282401	42298994	UBTF
ENSG00000260793	17	42298769	42301078	RP5-882C2.2
ENSG00000267691	17	42306128	42307596	SHC1P2
ENSG00000004939	17	42325753	42345509	SLC4A1
ENSG00000214921	17	42325758	42327236	AC003102.1
ENSG00000268413	17	42335297	42355825	AC003043.1
ENSG00000239702	17	42368226	42368519	RN7SL507P
ENSG00000267750	17	42376942	42392683	AC003102.3
ENSG00000221496	17	42381382	42381570	U3
ENSG00000252628	17	42384456	42384541	RNU6-453P
ENSG00000108309	17	42385781	42396039	RUNDC3A
ENSG00000013306	17	42396993	42402238	SLC25A39
ENSG00000267211	17	42405981	42408830	RP5-1067M6.3
ENSG00000030582	17	42422614	42430470	GRN
ENSG00000161682	17	42430583	42441243	FAM171A2
ENSG00000267634	17	42442382	42443119	RPL7L1P5
ENSG00000005961	17	42449548	42466873	ITGA2B
ENSG00000186566	17	42472652	42580798	GPATCH8
ENSG00000240589	17	42486429	42486726	RN7SL258P
ENSG00000180340	17	42634925	42636907	FZD2
ENSG00000271222	17	42673714	42674712	RP11-1072C15.7
ENSG00000267384	17	42722779	42722958	RP11-1072C15.3
ENSG00000266979	17	42723732	42727717	RP11-1072C15.2
ENSG00000180336	17	42733762	42767676	C17orf104
ENSG00000180329	17	42750437	42767147	CCDC43
ENSG00000267160	17	42751057	42753625	RP11-1072C15.4
ENSG00000161692	17	42785976	42829632	DBF4B
ENSG00000264251	17	42796232	42796498	RN7SL819P
ENSG00000240305	17	42797128	42797965	RP11-1072C15.1
ENSG00000073670	17	42836399	42859214	ADAM11
ENSG00000267505	17	42870567	42871842	CTC-296K1.3
ENSG00000267405	17	42872115	42875151	CTC-296K1.4
ENSG00000182963	17	42875816	42908184	GJC1
ENSG00000131097	17	42923721	42927848	HIGD1B
ENSG00000108883	17	42927311	42977030	EFTUD2
ENSG00000264540	17	42961354	42961639	RN7SL405P
ENSG00000167131	17	42976510	42982758	CCDC103
ENSG00000214447	17	42977135	42982758	FAM187A
ENSG00000224911	17	42980529	42981914	AC015936.3
ENSG00000131095	17	42982376	42994305	GFAP
ENSG00000186185	17	43002077	43025082	KIF18B
ENSG00000267334	17	43025280	43026307	CTD-2534I21.8
ENSG00000131094	17	43037061	43045439	C1QL1
ENSG00000267788	17	43059882	43060140	CTD-2534I21.9
ENSG00000172992	17	43100708	43138473	DCAKD
ENSG00000136448	17	43128978	43186384	NMT1
ENSG00000200888	17	43148810	43148911	Y_RNA
ENSG00000161714	17	43186335	43210721	PLCD3
ENSG00000181513	17	43209967	43221548	ACBD4
ENSG00000186834	17	43224684	43229468	HEXIM1
ENSG00000224505	17	43227767	43238877	AC002117.1
ENSG00000168517	17	43238067	43247407	HEXIM2
ENSG00000267288	17	43246172	43248951	RP13-890H12.2
ENSG00000267121	17	43268298	43299589	CTD-2020K17.1
ENSG00000184922	17	43298811	43324687	FMNL1
ENSG00000233175	17	43315395	43319101	CTD-2020K17.3
ENSG00000233483	17	43322553	43326203	CTD-2020K17.4
ENSG00000267278	17	43325292	43345997	MAP3K14-AS1
ENSG00000184361	17	43331760	43339479	SPATA32
ENSG00000006062	17	43340488	43394414	MAP3K14
ENSG00000199953	17	43404732	43404863	RNA5SP443
ENSG00000267446	17	43448768	43449423	CTB-39G8.2
ENSG00000159314	17	43471275	43511787	ARHGAP27
ENSG00000267344	17	43474298	43474843	CTB-39G8.3
ENSG00000264038	17	43494179	43494272	AC091132.2
ENSG00000225190	17	43513266	43568115	PLEKHM1
ENSG00000236234	17	43530210	43541431	AC091132.1
ENSG00000264225	17	43547899	43548188	RN7SL730P
ENSG00000214425	17	43578685	43627701	LRRC37A4P
ENSG00000131484	17	43580626	43612076	RP11-798G7.5
ENSG00000265821	17	43603820	43604112	RN7SL739P
ENSG00000266918	17	43608943	43611204	RP11-798G7.8
ENSG00000267198	17	43623170	43640596	RP11-798G7.6
ENSG00000267246	17	43627147	43636104	RP11-798G7.7
ENSG00000266504	17	43631076	43636436	RP11-798G7.4
ENSG00000264070	17	43663237	43664295	DND1P1
ENSG00000263503	17	43678235	43679706	RP11-707O23.5
ENSG00000204652	17	43685909	43686349	RPS26P8
ENSG00000204650	17	43697694	43725582	CRHR1-IT1
ENSG00000120088	17	43699267	43913194	CRHR1
ENSG00000263715	17	43699274	43893909	RP11-105N13.4
ENSG00000265547	17	43809069	43810343	RP11-293E1.2
ENSG00000265964	17	43810719	43812035	RP11-293E1.1
ENSG00000264589	17	43921017	43972966	MAPT-AS1
ENSG00000185294	17	43922256	43924438	SPPL2C
ENSG00000186868	17	43971748	44105700	MAPT
ENSG00000262881	17	43985036	43988145	RP11-669E14.4
ENSG00000256762	17	44076616	44077060	STH
ENSG00000120071	17	44107282	44302733	KANSL1
ENSG00000262372	17	44112679	44113136	RP11-669E14.6
ENSG00000252698	17	44204762	44204817	RNU7-101P
ENSG00000214401	17	44270942	44274089	KANSL1-AS1
ENSG00000238723	17	44292436	44292537	Y_RNA
ENSG00000262500	17	44320972	44322410	RP11-259G18.2
ENSG00000262539	17	44336917	44337972	RP11-259G18.3
ENSG00000261575	17	44344403	44346060	RP11-259G18.1
ENSG00000228696	17	44352150	44439130	ARL17B
ENSG00000176681	17	44370099	44415160	LRRC37A
ENSG00000265411	17	44397045	44397325	RN7SL656P
ENSG00000260075	17	44450221	44564507	NSFP1
ENSG00000266497	17	44581312	44586705	RP11-995C19.2
ENSG00000238083	17	44588877	44633016	LRRC37A2
ENSG00000185829	17	44594068	44657088	ARL17A
ENSG00000265315	17	44614900	44615180	RN7SL199P
ENSG00000232300	17	44636196	44640161	FAM215B
ENSG00000073969	17	44668035	44834830	NSF
ENSG00000213326	17	44798948	44799533	RPS7P11
ENSG00000108379	17	44839872	44910520	WNT3
ENSG00000158955	17	44910567	44964096	WNT9B
ENSG00000262031	17	44987108	44988878	RP11-63A1.2
ENSG00000261886	17	44994136	45000400	RP11-63A1.1
ENSG00000210709	17	44998490	44998615	RNU6ATAC3P
ENSG00000108433	17	45000483	45105003	GOSR2
ENSG00000262633	17	45000499	45124520	RP11-156P1.2
ENSG00000264999	17	45050383	45050466	MIR5089
ENSG00000179673	17	45055523	45056614	RPRML
ENSG00000263142	17	45055847	45131935	LRRC37A17P
ENSG00000262879	17	45061411	45177689	RP11-156P1.3
ENSG00000263650	17	45119191	45119483	RN7SL270P
ENSG00000004897	17	45195069	45266788	CDC27
ENSG00000221016	17	45195868	45195957	AC002558.1
ENSG00000239291	17	45236557	45237359	RP5-867C24.1
ENSG00000262265	17	45238441	45239430	RP5-867C24.4
ENSG00000261872	17	45247192	45248415	RP5-867C24.5
ENSG00000198336	17	45277812	45301045	MYL4
ENSG00000252088	17	45298008	45298091	snoU13
ENSG00000259207	17	45331212	45421658	ITGB3
ENSG00000259753	17	45331263	45421658	ITGB3
ENSG00000238419	17	45336724	45336786	RNU7-186P
ENSG00000263293	17	45380832	45400979	RP11-290H9.4
ENSG00000178852	17	45400656	45518678	EFCAB13
ENSG00000253347	17	45486688	45500892	CTD-2026D20.2
ENSG00000228782	17	45527934	45569858	MRPL45P2
ENSG00000141279	17	45600308	45700642	NPEPPS
ENSG00000206734	17	45634779	45634880	Y_RNA
ENSG00000263766	17	45681226	45726786	RP11-580I16.2
ENSG00000108424	17	45726842	45762871	KPNB1
ENSG00000264558	17	45759783	45760049	RP11-138C9.1
ENSG00000198933	17	45771447	45789416	TBKBP1
ENSG00000073861	17	45810610	45823485	TBX21
ENSG00000006025	17	45884738	45899200	OSBPL7
ENSG00000159111	17	45900638	45908900	MRPL10
ENSG00000141294	17	45908993	45915079	LRRC46
ENSG00000141295	17	45915058	45918699	SCRN2
ENSG00000189120	17	45922279	45933240	SP6
ENSG00000264243	17	45940708	45942556	RP11-6N17.1
ENSG00000266821	17	45956838	45959764	RP11-6N17.2
ENSG00000264920	17	45968621	45973178	RP11-6N17.4
ENSG00000167182	17	45973516	46006323	SP2
ENSG00000234494	17	45974696	46018776	AC003665.1
ENSG00000266601	17	46007048	46010472	RP11-6N17.3
ENSG00000108439	17	46018872	46025654	PNPO
ENSG00000263798	17	46022790	46051804	RP11-6N17.9
ENSG00000264019	17	46024168	46025641	RP11-6N17.6
ENSG00000167183	17	46029333	46035244	PRR15L
ENSG00000108465	17	46045176	46059140	CDK5RAP3
ENSG00000264701	17	46057764	46073562	RP11-6N17.10
ENSG00000005243	17	46103533	46115392	COPZ2
ENSG00000207947	17	46114527	46114613	MIR152
ENSG00000263412	17	46122503	46125435	RP5-890E16.2
ENSG00000082641	17	46125691	46138849	NFE2L1
ENSG00000266341	17	46137745	46138031	RP5-890E16.4
ENSG00000108468	17	46147414	46178883	CBX1
ENSG00000206954	17	46166040	46166146	RNU6-1201P
ENSG00000002919	17	46180719	46200436	SNX11
ENSG00000141293	17	46210802	46507637	SKAP1
ENSG00000221739	17	46233789	46233873	MIR1203
ENSG00000263787	17	46263300	46281891	RP11-456D7.1
ENSG00000207306	17	46274042	46274148	RNU6-1152P
ENSG00000235300	17	46371709	46386124	AC090627.1
ENSG00000266222	17	46454624	46457732	RP11-433M22.1
ENSG00000200538	17	46459734	46459948	U3
ENSG00000264451	17	46537732	46543402	RP11-433M22.2
ENSG00000206805	17	46556459	46556560	Y_RNA
ENSG00000120094	17	46605888	46608359	HOXB1
ENSG00000173917	17	46618256	46623441	HOXB2
ENSG00000230148	17	46620913	46628610	HOXB-AS1
ENSG00000120093	17	46626232	46682274	HOXB3
ENSG00000233101	17	46626992	46683776	HOXB-AS3
ENSG00000239552	17	46634624	46637695	HOXB-AS2
ENSG00000182742	17	46652875	46657473	HOXB4
ENSG00000257178	17	46656992	46659621	MIR10A
ENSG00000120075	17	46668619	46671323	HOXB5
ENSG00000108511	17	46671639	46682354	HOXB6
ENSG00000260027	17	46684594	46710934	HOXB7
ENSG00000120068	17	46688739	46692478	HOXB8
ENSG00000170689	17	46698518	46703839	HOXB9
ENSG00000242207	17	46706037	46712294	HOXB-AS4
ENSG00000210741	17	46709852	46709921	MIR196A1
ENSG00000272763	17	46713285	46724385	RP11-357H14.17
ENSG00000262745	17	46760729	46781844	CTD-2377D24.8
ENSG00000244559	17	46767843	46767986	CTD-2377D24.2
ENSG00000242067	17	46768478	46769056	RPL9P28
ENSG00000244649	17	46782360	46784708	CTD-2377D24.6
ENSG00000241788	17	46791092	46791321	COX6B1P2
ENSG00000159182	17	46799084	46799884	PRAC1
ENSG00000229637	17	46800530	46802819	PRAC2
ENSG00000263602	17	46801770	46801837	MIR3185
ENSG00000159184	17	46802125	46806540	HOXB13
ENSG00000242407	17	46810453	46811250	CTD-2377D24.4
ENSG00000170703	17	46839597	46894576	TTLL6
ENSG00000244514	17	46842918	46843209	RN7SL125P
ENSG00000136436	17	46908350	46943884	CALCOCO2
ENSG00000248278	17	46952222	46986345	SUMO2P17
ENSG00000212565	17	46958202	46958329	SNORA68
ENSG00000248895	17	46958484	46958678	RP11-463M16.5
ENSG00000159199	17	46970127	46973233	ATP5G1
ENSG00000270781	17	46976493	46977110	RP11-501C14.9
ENSG00000159202	17	46985731	47006418	UBE2Z
ENSG00000159210	17	47006678	47022479	SNF8
ENSG00000230532	17	47009153	47014462	AC091133.1
ENSG00000200903	17	47026723	47026882	RNU1-42P
ENSG00000238804	17	47034012	47034115	snoU13
ENSG00000159224	17	47035916	47045958	GIP
ENSG00000250838	17	47072628	47074854	RP11-501C14.5
ENSG00000159217	17	47074774	47133012	IGF2BP1
ENSG00000251461	17	47082093	47091087	RP11-501C14.6
ENSG00000252636	17	47113714	47113817	RNU6-826P
ENSG00000251550	17	47114484	47114791	RP11-501C14.7
ENSG00000264552	17	47126902	47126986	AC105030.1
ENSG00000248883	17	47162873	47164064	CTD-2244F11.2
ENSG00000271770	17	47187124	47187413	Metazoa_SRP
ENSG00000167080	17	47209822	47247351	B4GALNT2
ENSG00000240995	17	47225701	47226473	RP11-708H21.1
ENSG00000262973	17	47249257	47250608	RP11-708H21.4
ENSG00000167083	17	47280153	47287936	GNGT2
ENSG00000108798	17	47287589	47300587	ABI3
ENSG00000173868	17	47300724	47308128	PHOSPHO1
ENSG00000177369	17	47325601	47336024	RP1-62O9.3
ENSG00000198740	17	47366568	47439835	ZNF652
ENSG00000251964	17	47403202	47403263	RNU7-135P
ENSG00000248714	17	47438527	47447360	RP11-1079K10.3
ENSG00000262039	17	47448102	47554350	RP11-81K2.1
ENSG00000250948	17	47452742	47457456	RP11-1079K10.2
ENSG00000186244	17	47477791	47478162	RP11-1079K10.1
ENSG00000167085	17	47481414	47492246	PHB
ENSG00000250186	17	47481443	47482559	RP11-1079K10.4
ENSG00000207127	17	47494106	47494212	Y_RNA
ENSG00000229944	17	47500970	47502298	AC004797.1
ENSG00000249497	17	47535223	47539111	RP11-1079K10.5
ENSG00000064300	17	47572655	47592379	NGFR
ENSG00000249906	17	47583019	47651426	RP5-1029K10.2
ENSG00000250310	17	47622209	47655324	RP5-1029K10.4
ENSG00000252789	17	47638364	47638447	AC006487.1
ENSG00000182575	17	47653220	47661189	NXPH3
ENSG00000121067	17	47676246	47755596	SPOP
ENSG00000121073	17	47778305	47786376	SLC35B1
ENSG00000250751	17	47785696	47797422	RP11-613C6.2
ENSG00000121104	17	47787694	47866542	FAM117A
ENSG00000136504	17	47865917	47906458	KAT7
ENSG00000235183	17	47872705	47873031	RP11-613C6.4
ENSG00000262837	17	47911601	47913816	RP11-304F15.7
ENSG00000176358	17	47915671	47925379	TAC4
ENSG00000204584	17	47923272	47926199	RP11-304F15.3
ENSG00000248954	17	47964961	47978257	RP11-304F15.4
ENSG00000254039	17	47991767	48010282	RP11-304F15.6
ENSG00000249176	17	48016486	48017183	RP11-304F15.5
ENSG00000199492	17	48043439	48043540	RNU6-1313P
ENSG00000108813	17	48046334	48052321	DLX4
ENSG00000064195	17	48067369	48072588	DLX3
ENSG00000248172	17	48074253	48094208	RP11-1094H24.3
ENSG00000246640	17	48127713	48133103	RP11-1094H24.4
ENSG00000005884	17	48133332	48167845	ITGA3
ENSG00000005882	17	48172101	48189516	PDK2
ENSG00000250282	17	48178068	48179284	RP5-875H18.4
ENSG00000167100	17	48187404	48207246	SAMD14
ENSG00000108819	17	48211104	48227991	PPP1R9B
ENSG00000236472	17	48212951	48223541	AC002401.1
ENSG00000253730	17	48235694	48238637	RP11-893F2.13
ENSG00000261959	17	48240884	48242677	RP11-893F2.14
ENSG00000108823	17	48241575	48253292	SGCA
ENSG00000188662	17	48248789	48258539	HILS1
ENSG00000108821	17	48260650	48278993	COL1A1
ENSG00000249406	17	48286333	48291820	RP11-893F2.5
ENSG00000263176	17	48290294	48292718	RP11-893F2.15
ENSG00000251085	17	48292055	48292781	RP11-893F2.6
ENSG00000249838	17	48313206	48313490	SUMO2P7
ENSG00000239135	17	48322257	48322365	snoU13
ENSG00000167105	17	48348767	48358844	TMEM92
ENSG00000251179	17	48358938	48365216	RP11-893F2.9
ENSG00000015532	17	48423453	48440499	XYLT2
ENSG00000108826	17	48445218	48450575	MRPL27
ENSG00000154920	17	48450581	48458844	EME1
ENSG00000108829	17	48452420	48474914	LRRC59
ENSG00000206824	17	48463506	48463607	Y_RNA
ENSG00000253102	17	48473799	48475249	RP1-117B12.4
ENSG00000167107	17	48503519	48552206	ACSF2
ENSG00000262759	17	48527540	48528086	MRPS21P9
ENSG00000136457	17	48541857	48546327	CHAD
ENSG00000136444	17	48556161	48563336	RSAD1
ENSG00000249451	17	48580773	48585689	RP11-94C24.6
ENSG00000136449	17	48585745	48608862	MYCBPAP
ENSG00000049283	17	48609904	48621111	EPN3
ENSG00000250286	17	48614655	48616115	RP11-94C24.8
ENSG00000006282	17	48620419	48633213	SPATA20
ENSG00000250107	17	48633568	48639469	CACNA1G-AS1
ENSG00000006283	17	48638429	48704835	CACNA1G
ENSG00000250976	17	48640564	48641144	RP11-94C24.11
ENSG00000251239	17	48704393	48709301	CTB-22K21.2
ENSG00000108846	17	48712138	48769613	ABCC3
ENSG00000154945	17	48770551	48785285	ANKRD40
ENSG00000262967	17	48770809	48772810	RP11-294J22.6
ENSG00000201340	17	48774005	48774121	Y_RNA
